DATE,OPEN,HIGH,LOW,CLOSE,VOL
10/05 10:05,20970,20970,20950,20960,95258
10/05 10:00,20950,20980,20950,20970,106262
10/05 09:55,20960,20990,20960,20960,61325
10/05 09:50,20950,20970,20950,20960,120497
10/05 09:45,20980,20980,20950,20950,48226
10/05 09:40,20970,20980,20960,20970,63617
10/05 09:35,20980,21000,20960,20970,106707
10/05 09:30,20970,20990,20960,20970,150979
10/05 09:25,20950,20990,20940,20980,187738
10/05 09:20,20930,20960,20930,20950,219777
10/05 09:15,20910,20950,20900,20930,236684
10/05 09:10,20870,20930,20850,20900,475093
10/05 09:05,20820,20870,20810,20870,478235
10/02 15:01,20400,20400,20390,20390,75614
10/02 15:00,20350,20430,20350,20400,387180
10/02 14:55,20380,20390,20330,20350,193943
10/02 14:50,20360,20390,20340,20380,258390
10/02 14:45,20310,20370,20290,20360,294774
10/02 14:40,20310,20360,20270,20310,318379
10/02 14:35,20380,20380,20300,20300,292675
10/02 14:30,20350,20420,20330,20390,235932
10/02 14:25,20380,20410,20330,20340,297803
10/02 14:20,20400,20440,20360,20380,328223
10/02 14:15,20360,20500,20350,20410,567103
10/02 14:10,20420,20420,20280,20360,551654
10/02 14:05,20470,20560,20310,20410,731914
10/02 14:00,20710,20730,20400,20460,872052
10/02 13:55,20790,20790,20710,20710,122448
10/02 13:50,20780,20800,20780,20800,11758
10/02 13:45,20780,20790,20770,20780,8040
10/02 13:40,20790,20800,20780,20790,10600
10/02 13:35,20770,20800,20770,20790,19070
10/02 13:30,20770,20780,20760,20780,38724
10/02 13:25,20810,20810,20770,20770,58354
10/02 13:20,20810,20820,20800,20810,24958
10/02 13:15,20810,20810,20790,20800,26710
10/02 13:10,20800,20820,20800,20810,17638
10/02 13:05,20820,20820,20790,20790,25966
10/02 13:00,20830,20830,20810,20820,27729
10/02 12:55,20800,20830,20790,20820,49554
10/02 12:50,20780,20800,20770,20800,71338
10/02 12:45,20770,20790,20760,20770,50451
10/02 12:40,20740,20780,20740,20760,31250
10/02 12:35,20750,20780,20720,20740,111262
10/02 11:35,20750,20750,20750,20750,3525
10/02 11:30,20750,20750,20730,20740,55997
10/02 11:25,20750,20760,20740,20750,31578
10/02 11:20,20730,20750,20730,20750,19641
10/02 11:15,20730,20740,20720,20730,11584
10/02 11:10,20750,20760,20720,20730,67002
10/02 11:05,20740,20760,20730,20750,40464
10/02 11:00,20750,20770,20740,20740,44704
10/02 10:55,20760,20770,20730,20760,66726
10/02 10:50,20790,20790,20760,20770,140759
10/02 10:45,20810,20810,20780,20790,69399
10/02 10:40,20830,20830,20810,20810,12148
10/02 10:35,20810,20840,20810,20840,29453
10/02 10:30,20820,20820,20800,20810,54994
10/02 10:25,20820,20830,20810,20820,39114
10/02 10:20,20820,20850,20820,20820,60652
10/02 10:15,20830,20840,20810,20820,38347
10/02 10:10,20820,20840,20790,20840,151681
10/02 10:05,20790,20820,20780,20820,108556
10/02 10:00,20820,20820,20790,20800,128016
10/02 09:55,20830,20870,20820,20830,107778
10/02 09:50,20810,20840,20810,20830,62793
10/02 09:45,20860,20860,20810,20810,70367
10/02 09:40,20840,20850,20820,20850,119955
10/02 09:35,20890,20900,20840,20840,124975
10/02 09:30,20890,20910,20870,20890,47195
10/02 09:25,20910,20910,20880,20890,91877
10/02 09:20,20920,20930,20890,20910,120297
10/02 09:15,20950,20950,20890,20920,127450
10/02 09:10,20940,21000,20930,20950,177602
10/02 09:05,20950,20980,20880,20950,670054
09/30 15:01,20700,20700,20700,20700,85063
09/30 15:00,20710,20730,20660,20680,156837
09/30 14:55,20660,20720,20650,20710,125200
09/30 14:50,20690,20700,20650,20660,114100
09/30 14:45,20730,20730,20680,20690,130497
09/30 14:40,20700,20750,20690,20720,148728
09/30 14:35,20770,20780,20690,20700,177554
09/30 14:30,20770,20780,20760,20760,31354
09/30 14:25,20790,20790,20750,20780,120926
09/30 14:20,20810,20820,20790,20790,104560
09/30 14:15,20850,20850,20800,20820,123961
09/30 14:10,20840,20870,20830,20850,71952
09/30 14:05,20870,20870,20810,20830,134367
09/30 14:00,20850,20880,20850,20870,126775
09/30 13:55,20870,20880,20850,20870,140344
09/30 13:50,20910,20910,20860,20860,53182
09/30 13:45,20920,20920,20890,20910,58400
09/30 13:40,20920,20920,20900,20920,53266
09/30 13:35,20890,20940,20870,20920,209624
09/30 13:30,20840,20900,20830,20900,112125
09/30 13:25,20880,20880,20820,20840,153811
09/30 13:20,20900,20910,20860,20870,182572
09/30 13:15,20920,20930,20900,20900,97521
09/30 13:10,20980,20980,20900,20920,405140
09/30 13:05,20990,21000,20970,20990,136102
09/30 13:00,21010,21020,20980,20990,122557
09/30 12:55,21020,21030,21000,21010,87876
09/30 12:50,21020,21030,20990,21020,79618
09/30 12:45,20990,21040,20980,21020,174977
09/30 12:40,20990,21010,20970,20990,242202
09/30 12:35,21030,21070,20970,21000,676845
09/30 11:35,21250,21250,21250,21250,6438
09/30 11:30,21250,21270,21250,21260,76642
09/30 11:25,21280,21280,21240,21250,25816
09/30 11:20,21240,21300,21240,21270,93990
09/30 11:15,21240,21240,21220,21240,15044
09/30 11:10,21230,21240,21230,21240,15088
09/30 11:05,21230,21240,21220,21230,15577
09/30 11:00,21230,21240,21220,21240,23338
09/30 10:55,21210,21250,21210,21220,39878
09/30 10:50,21210,21230,21210,21210,25340
09/30 10:45,21230,21230,21210,21220,21718
09/30 10:40,21200,21230,21190,21230,31021
09/30 10:35,21250,21250,21190,21200,55234
09/30 10:30,21230,21250,21230,21250,37799
09/30 10:25,21250,21250,21230,21240,55358
09/30 10:20,21180,21250,21180,21240,124047
09/30 10:15,21180,21190,21170,21180,24206
09/30 10:10,21210,21220,21170,21180,49996
09/30 10:05,21200,21230,21200,21210,46679
09/30 10:00,21200,21220,21190,21190,48210
09/30 09:55,21190,21210,21170,21200,42705
09/30 09:50,21180,21200,21170,21190,36125
09/30 09:45,21200,21210,21160,21180,82746
09/30 09:40,21200,21220,21180,21190,57614
09/30 09:35,21220,21220,21140,21200,197606
09/30 09:30,21230,21250,21210,21220,48081
09/30 09:25,21270,21270,21220,21230,59739
09/30 09:20,21250,21290,21250,21260,126662
09/30 09:15,21240,21250,21220,21250,72698
09/30 09:10,21250,21260,21230,21230,149121
09/30 09:05,21220,21270,21180,21260,315559
09/29 15:01,21330,21340,21330,21330,74771
09/29 15:00,21320,21360,21320,21340,127189
09/29 14:55,21290,21330,21280,21320,130742
09/29 14:50,21240,21300,21240,21280,177810
09/29 14:45,21300,21300,21230,21250,246280
09/29 14:40,21320,21330,21300,21310,125851
09/29 14:35,21350,21360,21310,21320,74900
09/29 14:30,21350,21400,21330,21350,111488
09/29 14:25,21370,21400,21340,21340,140722
09/29 14:20,21440,21440,21330,21370,234029
09/29 14:15,21440,21450,21430,21430,37650
09/29 14:10,21450,21450,21420,21440,67232
09/29 14:05,21420,21460,21400,21450,127650
09/29 14:00,21390,21430,21390,21420,91942
09/29 13:55,21400,21410,21380,21390,65995
09/29 13:50,21360,21410,21340,21400,244244
09/29 13:45,21360,21380,21340,21360,229531
09/29 13:40,21350,21390,21350,21360,95862
09/29 13:35,21360,21370,21340,21350,102590
09/29 13:30,21330,21360,21310,21350,74521
09/29 13:25,21310,21340,21300,21330,74736
09/29 13:20,21320,21330,21300,21320,47899
09/29 13:15,21250,21310,21240,21310,167183
09/29 13:10,21260,21260,21240,21250,63529
09/29 13:05,21240,21270,21230,21260,100732
09/29 13:00,21210,21240,21210,21230,62120
09/29 12:55,21210,21230,21200,21210,51680
09/29 12:50,21220,21230,21200,21200,63776
09/29 12:45,21190,21230,21180,21220,117777
09/29 12:40,21140,21190,21140,21180,64893
09/29 12:35,21160,21160,21130,21140,169647
09/29 11:35,21190,21190,21180,21180,14260
09/29 11:30,21170,21210,21170,21180,152020
09/29 11:25,21160,21170,21160,21170,39258
09/29 11:20,21190,21190,21160,21170,49517
09/29 11:15,21130,21200,21130,21190,243680
09/29 11:10,21100,21140,21100,21130,241397
09/29 11:05,21080,21100,21070,21100,97614
09/29 11:00,21050,21090,21050,21080,66110
09/29 10:55,21030,21060,21030,21050,32111
09/29 10:50,21030,21040,21030,21030,29791
09/29 10:45,21050,21050,21030,21040,11516
09/29 10:40,21020,21050,21020,21050,56921
09/29 10:35,21030,21040,21020,21030,34249
09/29 10:30,21030,21050,21020,21040,41293
09/29 10:25,21010,21050,21010,21040,40963
09/29 10:20,21050,21050,21000,21010,55625
09/29 10:15,21060,21070,21040,21050,37329
09/29 10:10,21060,21070,21040,21060,48985
09/29 10:05,21030,21070,21020,21050,179238
09/29 10:00,20990,21020,20990,21020,95271
09/29 09:55,21020,21020,20990,21000,43674
09/29 09:50,21020,21020,21000,21020,45020
09/29 09:45,21030,21040,21010,21010,98003
09/29 09:40,20990,21040,20990,21040,80828
09/29 09:35,21000,21010,20990,20990,57328
09/29 09:30,21000,21020,21000,21000,40185
09/29 09:25,21010,21020,20980,20990,105481
09/29 09:20,21020,21030,20990,21010,106901
09/29 09:15,21010,21040,21000,21020,107840
09/29 09:10,21010,21030,20990,21010,133576
09/29 09:05,21080,21100,20990,21010,444903
09/28 15:01,20960,20980,20960,20980,70998
09/28 15:00,20890,20970,20890,20950,256083
09/28 14:55,20860,20910,20860,20900,345800
09/28 14:50,20840,20860,20830,20850,169270
09/28 14:45,20820,20840,20810,20840,164499
09/28 14:40,20830,20840,20810,20820,187998
09/28 14:35,20830,20840,20820,20840,59041
09/28 14:30,20840,20850,20820,20840,142983
09/28 14:25,20780,20840,20780,20830,237737
09/28 14:20,20770,20780,20770,20780,171681
09/28 14:15,20760,20780,20760,20770,63081
09/28 14:10,20740,20770,20740,20760,118006
09/28 14:05,20730,20740,20720,20740,31673
09/28 14:00,20730,20740,20720,20720,29067
09/28 13:55,20720,20740,20720,20730,10862
09/28 13:50,20720,20740,20720,20730,32677
09/28 13:45,20710,20720,20700,20710,39007
09/28 13:40,20750,20750,20710,20710,37712
09/28 13:35,20760,20760,20740,20750,14216
09/28 13:30,20750,20760,20750,20750,16878
09/28 13:25,20760,20770,20750,20760,27991
09/28 13:20,20760,20760,20760,20760,2761
09/28 13:15,20760,20760,20750,20760,25375
09/28 13:10,20760,20770,20760,20770,11691
09/28 13:05,20760,20770,20760,20760,15193
09/28 13:00,20770,20780,20760,20770,10243
09/28 12:55,20770,20790,20770,20780,35631
09/28 12:50,20760,20780,20760,20770,32906
09/28 12:45,20770,20770,20760,20770,22351
09/28 12:40,20760,20780,20760,20760,22043
09/28 12:35,20770,20770,20750,20760,63456
09/28 11:35,20780,20780,20780,20780,4404
09/28 11:30,20780,20800,20780,20790,81301
09/28 11:25,20770,20780,20760,20780,29718
09/28 11:20,20760,20770,20760,20760,6174
09/28 11:15,20780,20780,20770,20770,26528
09/28 11:10,20780,20780,20760,20770,16852
09/28 11:05,20770,20790,20760,20770,39488
09/28 11:00,20760,20780,20750,20770,90355
09/28 10:55,20760,20790,20760,20760,148423
09/28 10:50,20760,20770,20750,20770,45901
09/28 10:45,20730,20760,20730,20760,144026
09/28 10:40,20720,20730,20720,20730,21643
09/28 10:35,20730,20740,20720,20720,139098
09/28 10:30,20740,20750,20730,20730,156225
09/28 10:25,20720,20750,20720,20750,250734
09/28 10:20,20690,20720,20690,20720,60103
09/28 10:15,20690,20690,20680,20690,23291
09/28 10:10,20670,20690,20670,20690,60296
09/28 10:05,20650,20690,20650,20670,56671
09/28 10:00,20690,20700,20650,20650,68999
09/28 09:55,20720,20730,20680,20690,79968
09/28 09:50,20720,20740,20710,20720,65284
09/28 09:45,20680,20720,20680,20710,54063
09/28 09:40,20680,20700,20670,20680,55735
09/28 09:35,20690,20710,20670,20680,132160
09/28 09:30,20730,20730,20690,20700,130111
09/28 09:25,20730,20740,20720,20730,26978
09/28 09:20,20720,20750,20720,20730,108841
09/28 09:15,20750,20770,20710,20720,156058
09/28 09:10,20750,20770,20750,20760,135874
09/28 09:05,20780,20800,20740,20750,424325
09/25 15:01,20510,20510,20510,20510,54697
09/25 15:00,20490,20500,20480,20500,79213
09/25 14:55,20490,20500,20480,20490,44327
09/25 14:50,20510,20510,20470,20480,123148
09/25 14:45,20500,20520,20500,20510,120241
09/25 14:40,20500,20510,20500,20500,20789
09/25 14:35,20490,20500,20480,20490,33924
09/25 14:30,20510,20510,20480,20490,30726
09/25 14:25,20500,20510,20500,20510,24928
09/25 14:20,20490,20510,20490,20490,18997
09/25 14:15,20490,20520,20490,20490,71278
09/25 14:10,20520,20520,20490,20490,46910
09/25 14:05,20510,20520,20510,20520,34454
09/25 14:00,20500,20520,20490,20510,111523
09/25 13:55,20480,20510,20470,20500,80254
09/25 13:50,20460,20480,20450,20480,28556
09/25 13:45,20460,20480,20450,20460,19986
09/25 13:40,20470,20480,20460,20470,13762
09/25 13:35,20460,20490,20460,20480,112601
09/25 13:30,20470,20480,20460,20460,8668
09/25 13:25,20470,20480,20460,20470,40199
09/25 13:20,20460,20490,20460,20460,69052
09/25 13:15,20450,20470,20450,20460,21846
09/25 13:10,20460,20460,20440,20450,34050
09/25 13:05,20430,20460,20430,20460,60961
09/25 13:00,20420,20430,20400,20430,48459
09/25 12:55,20450,20450,20390,20420,169192
09/25 12:50,20470,20470,20450,20450,113333
09/25 12:45,20460,20470,20450,20470,63132
09/25 12:40,20500,20500,20460,20460,139866
09/25 12:35,20520,20530,20490,20500,128243
09/25 11:35,20510,20510,20510,20510,6388
09/25 11:30,20530,20540,20500,20500,72132
09/25 11:25,20550,20560,20520,20530,93027
09/25 11:20,20540,20550,20530,20550,26620
09/25 11:15,20550,20550,20530,20530,35043
09/25 11:10,20560,20560,20530,20550,134885
09/25 11:05,20560,20570,20550,20570,30492
09/25 11:00,20560,20570,20550,20560,56140
09/25 10:55,20560,20570,20550,20560,22534
09/25 10:50,20550,20570,20550,20550,71370
09/25 10:45,20550,20570,20550,20550,73592
09/25 10:40,20560,20570,20540,20550,174575
09/25 10:35,20580,20580,20550,20560,44274
09/25 10:30,20580,20610,20580,20580,200043
09/25 10:25,20550,20590,20540,20580,130865
09/25 10:20,20480,20580,20480,20560,383815
09/25 10:15,20490,20510,20480,20480,31004
09/25 10:10,20520,20520,20490,20500,33505
09/25 10:05,20510,20540,20500,20510,141507
09/25 10:00,20500,20510,20490,20500,93007
09/25 09:55,20460,20500,20460,20500,170814
09/25 09:50,20470,20470,20450,20460,28636
09/25 09:45,20460,20470,20460,20470,53349
09/25 09:40,20440,20470,20430,20460,54922
09/25 09:35,20450,20460,20430,20440,32341
09/25 09:30,20460,20470,20440,20450,55188
09/25 09:25,20480,20490,20440,20460,92660
09/25 09:20,20450,20490,20440,20480,105660
09/25 09:15,20460,20480,20430,20440,65579
09/25 09:10,20490,20490,20450,20460,98848
09/25 09:05,20500,20540,20460,20500,431048
09/24 15:01,20270,20270,20270,20270,86197
09/24 15:00,20270,20290,20260,20280,142482
09/24 14:55,20270,20280,20250,20270,60541
09/24 14:50,20240,20270,20220,20260,65633
09/24 14:45,20280,20290,20240,20240,45614
09/24 14:40,20280,20290,20260,20290,54880
09/24 14:35,20250,20290,20250,20280,80104
09/24 14:30,20240,20270,20230,20250,129884
09/24 14:25,20230,20260,20230,20230,54931
09/24 14:20,20240,20260,20210,20230,78459
09/24 14:15,20220,20250,20200,20240,138902
09/24 14:10,20240,20250,20190,20230,121735
09/24 14:05,20250,20250,20180,20230,269557
09/24 14:00,20260,20290,20240,20250,89224
09/24 13:55,20340,20340,20240,20250,273178
09/24 13:50,20360,20360,20330,20350,100570
09/24 13:45,20350,20350,20330,20350,63776
09/24 13:40,20350,20370,20340,20350,124354
09/24 13:35,20410,20410,20350,20350,166263
09/24 13:30,20410,20420,20400,20410,24403
09/24 13:25,20420,20430,20400,20410,103917
09/24 13:20,20430,20430,20420,20430,37667
09/24 13:15,20400,20430,20400,20430,42921
09/24 13:10,20390,20410,20390,20400,27330
09/24 13:05,20420,20420,20390,20390,90432
09/24 13:00,20410,20430,20410,20410,16734
09/24 12:55,20420,20430,20400,20420,85960
09/24 12:50,20420,20450,20420,20420,33064
09/24 12:45,20460,20460,20430,20430,94730
09/24 12:40,20450,20460,20450,20450,24414
09/24 12:35,20440,20460,20420,20460,170829
09/24 11:35,20500,20500,20500,20500,5767
09/24 11:30,20490,20500,20470,20490,56681
09/24 11:25,20500,20500,20470,20480,31098
09/24 11:20,20460,20530,20460,20500,95354
09/24 11:15,20480,20490,20450,20450,35156
09/24 11:10,20450,20490,20430,20480,117532
09/24 11:05,20440,20460,20420,20440,145659
09/24 11:00,20470,20470,20440,20440,91566
09/24 10:55,20480,20490,20470,20480,47129
09/24 10:50,20510,20510,20480,20480,169250
09/24 10:45,20500,20520,20490,20510,137194
09/24 10:40,20510,20540,20500,20510,213343
09/24 10:35,20480,20510,20470,20500,179433
09/24 10:30,20460,20490,20460,20480,157360
09/24 10:25,20440,20460,20430,20460,50296
09/24 10:20,20400,20450,20400,20440,100463
09/24 10:15,20440,20450,20400,20400,64558
09/24 10:10,20470,20470,20430,20440,128111
09/24 10:05,20420,20470,20400,20460,114368
09/24 10:00,20410,20420,20400,20420,108808
09/24 09:55,20420,20440,20400,20410,105137
09/24 09:50,20430,20440,20410,20420,66760
09/24 09:45,20410,20460,20410,20440,294288
09/24 09:40,20360,20420,20360,20420,157030
09/24 09:35,20370,20370,20340,20370,206510
09/24 09:30,20370,20390,20350,20380,145960
09/24 09:25,20360,20380,20340,20370,81750
09/24 09:20,20310,20370,20310,20360,144193
09/24 09:15,20390,20390,20280,20320,468336
09/24 09:10,20450,20450,20300,20390,694586
09/24 09:05,20450,20500,20430,20440,450894
09/23 15:01,20750,20750,20750,20750,114445
09/23 15:00,20760,20770,20730,20740,157842
09/23 14:55,20740,20770,20730,20770,140422
09/23 14:50,20740,20760,20720,20730,77475
09/23 14:45,20760,20760,20720,20740,94773
09/23 14:40,20660,20760,20660,20760,158831
09/23 14:35,20640,20670,20630,20670,118476
09/23 14:30,20620,20630,20620,20630,79635
09/23 14:25,20600,20630,20600,20620,98040
09/23 14:20,20600,20600,20590,20600,14771
09/23 14:15,20600,20610,20590,20600,22988
09/23 14:10,20590,20620,20580,20600,148292
09/23 14:05,20570,20600,20570,20590,35323
09/23 14:00,20570,20580,20560,20570,13014
09/23 13:55,20580,20580,20560,20570,102677
09/23 13:50,20590,20600,20580,20580,14421
09/23 13:45,20610,20610,20590,20590,84391
09/23 13:40,20590,20610,20590,20600,25351
09/23 13:35,20600,20600,20580,20590,86878
09/23 13:30,20600,20600,20590,20600,17389
09/23 13:25,20580,20600,20580,20600,67455
09/23 13:20,20600,20620,20580,20590,170535
09/23 13:15,20610,20610,20600,20610,14320
09/23 13:10,20610,20620,20610,20610,10137
09/23 13:05,20610,20620,20600,20620,103523
09/23 13:00,20600,20620,20600,20610,25394
09/23 12:55,20610,20620,20590,20600,34415
09/23 12:50,20600,20620,20580,20610,55911
09/23 12:45,20590,20610,20580,20600,24118
09/23 12:40,20600,20620,20580,20590,41745
09/23 12:35,20550,20620,20550,20600,209488
09/23 11:35,20520,20520,20520,20520,2512
09/23 11:30,20500,20520,20490,20510,10732
09/23 11:25,20530,20530,20490,20500,49148
09/23 11:20,20510,20530,20510,20520,36940
09/23 11:15,20510,20520,20490,20510,82384
09/23 11:10,20510,20510,20490,20500,19754
09/23 11:05,20510,20530,20500,20510,56433
09/23 11:00,20500,20520,20490,20510,84666
09/23 10:55,20480,20500,20470,20490,37150
09/23 10:50,20450,20480,20440,20480,95296
09/23 10:45,20470,20480,20460,20460,38244
09/23 10:40,20450,20480,20440,20470,98587
09/23 10:35,20400,20440,20390,20440,48814
09/23 10:30,20430,20430,20390,20410,189888
09/23 10:25,20460,20460,20420,20430,86904
09/23 10:20,20450,20470,20440,20460,89576
09/23 10:15,20450,20460,20430,20450,87471
09/23 10:10,20440,20460,20420,20450,87762
09/23 10:05,20450,20470,20430,20450,161999
09/23 10:00,20500,20520,20450,20450,189016
09/23 09:55,20530,20530,20480,20500,131738
09/23 09:50,20570,20590,20510,20530,252763
09/23 09:45,20530,20570,20530,20570,50448
09/23 09:40,20560,20570,20530,20530,51520
09/23 09:35,20520,20570,20520,20560,89768
09/23 09:30,20520,20540,20510,20530,69046
09/23 09:25,20530,20550,20500,20530,94425
09/23 09:20,20500,20560,20500,20530,97373
09/23 09:15,20530,20560,20490,20500,137016
09/23 09:10,20500,20540,20470,20530,207317
09/23 09:05,20510,20550,20480,20510,499462
09/18 15:01,20750,20750,20750,20750,67210
09/18 15:00,20720,20760,20720,20740,162490
09/18 14:55,20720,20730,20700,20710,133316
09/18 14:50,20720,20730,20700,20720,49426
09/18 14:45,20720,20730,20710,20720,10232
09/18 14:40,20720,20730,20710,20720,16327
09/18 14:35,20740,20740,20720,20720,77287
09/18 14:30,20730,20740,20720,20730,9603
09/18 14:25,20730,20730,20720,20730,22699
09/18 14:20,20710,20730,20700,20720,29290
09/18 14:15,20730,20730,20720,20720,26702
09/18 14:10,20740,20740,20720,20720,30581
09/18 14:05,20730,20740,20730,20740,20717
09/18 14:00,20740,20740,20720,20720,13129
09/18 13:55,20730,20730,20720,20730,13656
09/18 13:50,20750,20750,20740,20740,15689
09/18 13:45,20740,20750,20730,20750,16350
09/18 13:40,20730,20740,20720,20740,30656
09/18 13:35,20710,20730,20710,20730,20067
09/18 13:30,20720,20720,20700,20700,16662
09/18 13:25,20710,20730,20710,20720,17949
09/18 13:20,20710,20710,20700,20710,16431
09/18 13:15,20710,20710,20700,20700,8224
09/18 13:10,20700,20710,20700,20710,17037
09/18 13:05,20690,20700,20680,20700,29626
09/18 13:00,20700,20700,20690,20700,11308
09/18 12:55,20700,20710,20700,20700,12449
09/18 12:50,20690,20710,20690,20700,12454
09/18 12:45,20700,20700,20690,20690,99892
09/18 12:40,20700,20720,20700,20700,25710
09/18 12:35,20730,20740,20710,20710,72338
09/18 11:35,20730,20730,20730,20730,21809
09/18 11:30,20750,20750,20730,20740,30709
09/18 11:25,20740,20760,20740,20750,23166
09/18 11:20,20700,20750,20700,20750,126743
09/18 11:15,20700,20700,20690,20700,36830
09/18 11:10,20690,20720,20690,20700,26084
09/18 11:05,20700,20710,20690,20690,12305
09/18 11:00,20690,20710,20680,20700,43816
09/18 10:55,20650,20690,20650,20690,101382
09/18 10:50,20690,20690,20650,20650,62199
09/18 10:45,20670,20690,20650,20690,87410
09/18 10:40,20650,20680,20640,20670,36401
09/18 10:35,20670,20680,20640,20650,73339
09/18 10:30,20700,20700,20670,20670,36571
09/18 10:25,20690,20700,20670,20700,58474
09/18 10:20,20690,20700,20650,20680,120694
09/18 10:15,20730,20730,20670,20700,172198
09/18 10:10,20750,20760,20720,20720,65910
09/18 10:05,20720,20770,20720,20750,83110
09/18 10:00,20740,20740,20700,20720,70219
09/18 09:55,20740,20750,20710,20740,65440
09/18 09:50,20750,20760,20730,20740,88566
09/18 09:45,20780,20780,20740,20750,68677
09/18 09:40,20790,20800,20780,20780,50402
09/18 09:35,20740,20810,20740,20790,138275
09/18 09:30,20750,20770,20730,20740,189212
09/18 09:25,20780,20780,20750,20750,118725
09/18 09:20,20810,20820,20770,20780,159826
09/18 09:15,20740,20820,20740,20820,275232
09/18 09:10,20710,20760,20690,20740,228625
09/18 09:05,20700,20740,20670,20710,302887
09/17 15:01,20700,20700,20700,20700,49662
09/17 15:00,20690,20700,20670,20690,154971
09/17 14:55,20700,20710,20690,20690,14950
09/17 14:50,20720,20720,20700,20700,86560
09/17 14:45,20710,20730,20700,20720,116519
09/17 14:40,20700,20710,20690,20710,11911
09/17 14:35,20700,20710,20690,20700,55405
09/17 14:30,20690,20710,20690,20700,54564
09/17 14:25,20710,20710,20690,20690,61059
09/17 14:20,20710,20710,20700,20710,39405
09/17 14:15,20710,20720,20690,20710,71735
09/17 14:10,20700,20730,20690,20710,91213
09/17 14:05,20660,20700,20650,20700,31809
09/17 14:00,20670,20680,20660,20660,44006
09/17 13:55,20690,20700,20670,20680,46455
09/17 13:50,20690,20710,20690,20700,20016
09/17 13:45,20700,20710,20690,20690,11803
09/17 13:40,20720,20720,20690,20700,19789
09/17 13:35,20700,20720,20700,20710,36961
09/17 13:30,20690,20700,20690,20700,20807
09/17 13:25,20700,20710,20690,20690,16702
09/17 13:20,20700,20710,20690,20690,57449
09/17 13:15,20690,20700,20690,20700,16498
09/17 13:10,20720,20730,20690,20690,73963
09/17 13:05,20700,20720,20690,20710,112821
09/17 13:00,20710,20710,20690,20700,64367
09/17 12:55,20710,20710,20690,20700,23822
09/17 12:50,20670,20720,20670,20710,118891
09/17 12:45,20670,20700,20670,20680,54385
09/17 12:40,20660,20690,20660,20670,104639
09/17 12:35,20630,20670,20580,20660,329239
09/17 11:35,20690,20700,20690,20700,25646
09/17 11:30,20690,20700,20670,20690,136889
09/17 11:25,20690,20700,20680,20690,92304
09/17 11:20,20710,20710,20690,20700,88459
09/17 11:15,20690,20720,20690,20710,88089
09/17 11:10,20700,20710,20680,20690,45382
09/17 11:05,20680,20710,20660,20700,176140
09/17 11:00,20730,20740,20670,20680,389554
09/17 10:55,20770,20770,20720,20740,121974
09/17 10:50,20800,20810,20770,20770,45132
09/17 10:45,20840,20840,20790,20800,96404
09/17 10:40,20860,20860,20830,20840,33612
09/17 10:35,20820,20880,20820,20860,124809
09/17 10:30,20820,20840,20820,20820,49473
09/17 10:25,20830,20840,20810,20820,57448
09/17 10:20,20770,20840,20760,20830,154918
09/17 10:15,20760,20770,20750,20760,17569
09/17 10:10,20770,20770,20750,20770,34607
09/17 10:05,20730,20780,20730,20770,77666
09/17 10:00,20760,20760,20740,20740,34913
09/17 09:55,20740,20760,20720,20760,58376
09/17 09:50,20770,20770,20720,20740,68857
09/17 09:45,20720,20780,20710,20770,116361
09/17 09:40,20700,20730,20700,20720,81668
09/17 09:35,20720,20720,20690,20710,88719
09/17 09:30,20690,20730,20680,20720,193454
09/17 09:25,20820,20830,20690,20700,434408
09/17 09:20,20850,20860,20820,20830,184765
09/17 09:15,20880,20880,20840,20850,154977
09/17 09:10,20870,20900,20860,20880,103328
09/17 09:05,20860,20880,20830,20870,353730
09/16 15:01,20940,20960,20940,20960,50182
09/16 15:00,20940,20940,20930,20940,89872
09/16 14:55,20950,20960,20930,20940,84239
09/16 14:50,20950,20950,20930,20940,49000
09/16 14:45,20960,20970,20940,20950,47365
09/16 14:40,20960,20970,20950,20960,35023
09/16 14:35,20950,20970,20950,20960,42842
09/16 14:30,20950,20950,20940,20940,10661
09/16 14:25,20940,20950,20940,20940,9540
09/16 14:20,20940,20950,20930,20940,73303
09/16 14:15,20940,20950,20930,20950,37842
09/16 14:10,20950,20960,20930,20950,78795
09/16 14:05,20960,20960,20950,20950,41311
09/16 14:00,20970,20980,20960,20960,58009
09/16 13:55,20970,20980,20970,20980,1366
09/16 13:50,20970,20980,20970,20970,19550
09/16 13:45,20980,20980,20970,20980,1949
09/16 13:40,20980,20980,20970,20980,16881
09/16 13:35,20980,20980,20970,20980,74348
09/16 13:30,20980,20980,20970,20980,59649
09/16 13:25,20990,20990,20980,20980,17676
09/16 13:20,20990,20990,20980,20990,5250
09/16 13:15,20980,20990,20980,20990,2723
09/16 13:10,20970,20990,20970,20980,17261
09/16 13:05,20980,20990,20970,20970,11290
09/16 13:00,20970,20980,20960,20980,28700
09/16 12:55,20970,20980,20960,20970,14292
09/16 12:50,20970,20980,20960,20970,10316
09/16 12:45,20980,20990,20960,20980,21124
09/16 12:40,20980,20990,20970,20980,31880
09/16 12:35,20990,21000,20970,20980,87356
09/16 11:35,20980,20980,20980,20980,4550
09/16 11:30,20970,20980,20970,20980,28410
09/16 11:25,20980,20980,20960,20970,69978
09/16 11:20,20990,20990,20970,20980,16319
09/16 11:15,21000,21000,20970,20980,48280
